name,main_lang,ms_item,ms_class,obj_desc,sup_desc,early_date,late_date,period,region,settlement,geo_place
Mger 0364,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0365,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0366,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0367,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0368,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0369,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0370,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0371,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0372,arc,otherreligion,dedicatory,otherobject,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area A
Mger 0373,arc,otherreligion,dedicatory,otherobject,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area P
Mger 0374,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area P
Mger 0375,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area P
Mger 0376,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0377,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0378,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0379,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0380,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0381,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0382,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0383,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0384,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0385,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0386,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0387,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0388,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0389,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0390,arc,jewish,dedicatory,block,limestone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area J
Mger 0391,arc,jewish,dedicatory,otherobject,materialother,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0392,arc,otherreligion,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0393,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0394,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mger 0395,arc,jewish,dedicatory,block,stone,-400,-100,Persian/Hellenistic,Samaria,MountGerizim,Area S
Mgha 0001,grc,jewish,dedicatory,block,stoneother,324,337,Byzantine,Galilee,KafrMghar,
Mgha 0002,grc,christian,prayer,floormosaic,stoneglass,324,337,Byzantine,Galilee,KafrMghar,Basilica ruins
Mher 0001,grc,otherreligion,placemarkerboundary,post,stone,200,300,Roman,Golan,MtHermon,
Mikh 0001,heb,jewish,labelownership,otherobject,materialunknown,-400,-300,Persian/Hellenistic,Samaria,TelMikhal,
Mikh 0002,grc,christian,funerary,tombstone,limestone,1,100,Early Roman,Coastal Plain,TelMikhal,
Mikh 0003,grc,jewish,funeraryepitaph,slab,limestone,1,100,Early Roman,Coastal Plain,TelMikhal,
Mogh 0001,grc,unknownreligion,placemarkermilestone,milestonemarker,marble,515,515,Byzantine,Coastal Plain,Moghar,
Moli 0001,grc,christian,dedicatory,floorpavementmosaic,materialunknown,324,614,Byzantine,Judaea,Jerusalem,"Mount of Olives - Church of Dominus
                                    Flevit"
Moli 0002,grc,christian,dedicatory,floorpavementmosaic,materialunknown,324,614,Byzantine,Judaea,Jerusalem,"Mount of Olives - Church of Dominus
                                    Flevit"
Moli 0003,grc,christian,funerary,mosaic,materialunknown,400,599,Byzantine,Judaea,Jerusalem,"Mount of Olives - Church South of the Russian
                                    Tower"
Msco 0001,grc,christian,dedicatory,floorpavement,materialunknown,400,799,Byzantine,Judaea,Jerusalem,Mount Scopas - Monastery
Msco 0002,xcl,christian,textunknown,floorpavementmosaic,materialunknown,400,799,Byzantine,Judaea,Jerusalem,Mount Scopas - Monastery
Mtab 0001,grc,christian,dedicatory,slab,marble,324,638,Byzantine,Galilee,MountTabor,Franciscan monastery
Mtab 0002,grc,christian,building,chancelscreen,marble,400,599,Byzantine,Galilee,MountTabor,
Mtab 0003,grc,otherreligion,dedicatory,slab,marble,-300,-1,Early Hellenistic,Galilee,MountTabor,Franciscan monastery
Mtab 0004,grc,christian,dedicatory,slab,marble,-300,-1,Hellenistic,Galilee,MountTabor,Franciscan Monastery
Mtab 0005,grc,unknownreligion,dedicatory,slab,marble,400,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0006,grc,unknownreligion,textunknown,slab,marble,400,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0007,grc,christian,honorific,slab,marble,300,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0008,grc,unknownreligion,textunknown,slab,marble,300,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0009,grc,unknownreligion,textunknown,slab,marble,400,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0010,grc,christian,dedicatory,slab,marble,300,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0011,grc,unknownreligion,dedicatory,slab,marble,400,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0012,grc,unknownreligion,textunknown,slab,marble,400,600,Byzantine,Galilee,MountTabor,Franciscan Monastery
Mtab 0013,,christian,funeraryepitaph,slab,marble,400,600,Byzantine,Galilee,MountTabor,Fanciscan Monastery
Mtca 0001,grc,otherreligion,dedicatory,statuebase,marble,150,250,Late Roman,Galilee,MtCarmel,unprovenanced
Mtgr 0001,la,otherreligion,placemarkermilestone,milestonemarker,stone,200,200,Late Roman,Negev,MountGrafon,
Mtgr 0002,la,otherreligion,placemarkermilestone,milestonemarker,stone,193,194,Late Roman,Negev,MountGrafon,
Mtsc 0001,heb,jewish,funerary,ossuary,limestone,1,100,Early Roman,Judaea,Jerusalem,Givat Shapira
Mtsc 0002,heb,jewish,funerary,ossuary,limestone,1,100,Early Roman,Judaea,Jerusalem,Mount Scopus
Mums 0001,grc,christian,funeraryepitaph,tombstone,,200,599,Talmudic,Golan,Mumsiyye,
Mums 0002,grc,unknownreligion,funeraryepitaph,tombstone,,200,599,Talmudic,Golan,Mumsiyye,
Mums 0003,grc,christian,dedicatory,block,,450,500,Byzantine,Golan,Mumsiyye,
Muqa 0001,grc,christian,graffiti,wall,materialunknown,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0002,grc,christian,dedicatory,wall,plaster,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0003,grc,christian,verse,wall,materialunknown,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0004,grc,christian,label,wall,materialunknown,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0005,grc,christian,prayer,wallpavement,stone,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0006,grc,christian,textunknown,fresco,stone,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0007,grc,christian,prayer,wall,materialunknown,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0008,grc,christian,prayer,ceiling,stonematerialunknown,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0009,grc,christian,prayer,wall,stone,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0010,grc,christian,prayer,wall,stone,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Muqa 0011,grc,christian,prayer,ceiling,stone,400,699,Byzantine,Judaea,WadiMuqallik,"Monastery of Theoctistus, Deir
                                    el-Muqalik"
Murd 0001,grc,christian,textunknown,mosaic,materialunknown,324,638,Byzantine,Judaea,MahattelUrdi,Church complex
Naar 0001,arc,jewish,dedicatory,mosaic,materialunknown,400,600,Byzantine,Judaea,Naaran,Synagogue
Naar 0002,arc,jewish,dedicatory,mosaic,materialunknown,400,600,Byzantine,Judaea,Naaran,Synagogue
Naar 0003,arc,jewish,dedicatory,mosaic,materialunknown,400,600,Byzantine,Judaea,Naaran,Synagogue
Naar 0004,arc,jewish,dedicatory,mosaic,materialunknown,400,600,Byzantine,Judaea,Naaran,Synagogue
Naar 0005,arc,jewish,dedicatory,mosaic,materialunknown,400,600,Byzantine,Judaea,Naaran,Synagogue
Naar 0006,arc,jewish,dedicatory,mosaic,materialunknown,400,600,Byzantine,Judaea,Naaran,Synagogue
Naar 0007,arc,jewish,dedicatory,mosaic,materialunknown,400,600,Byzantine,Judaea,Naaran,Synagogue
Nabl 0001,la,otherreligion,funeraryepitaph,tombstone,stone,135,330,Late Roman,Samaria,Nablus,
Nabl 0002,la,otherreligion,funeraryepitaph,tombstone,limestone,135,330,Late Roman,Samaria,Nablus,
Nabl 0003,grc,christian,dedicatory,mosaic,materialunknown,324,638,Byzantine,Samaria,Nablus,Byzantine Monastery at Bir Al Hamam
Nabl 0004,grc,christian,funeraryepitaph,mosaic,materialunknown,324,638,Byzantine,Samaria,Nablus,Byzantine Monastery at Bir Al Hamam
Nabl 0005,grc,christian,dedicatory,mosaic,materialunknown,324,638,Byzantine,Samaria,Nablus,Byzantine Monastery at Bir Al Hamam
Nabl 0006,arc,jewish,verse,lintel,limestone,200,400,Roman,Samaria,Nablus,
Narr 0001,grc,christian,dedicatory,lintel,,338,640,Byzantine,Golan,Narran,
Narr 0002,grc,christian,invocation,lintel,,338,640,Byzantine,Golan,Narran,
Narr 0003,grc,christian,invocation,lintel,stone,338,640,Byzantine,Golan,Narran,
Narr 0004,grc,christian,invocation,lintel,stone,501,650,Byzantine,Golan,Narran,
Narr 0005,grc,unknownreligion,placemarkerboundary,boundarymarker,,338,640,Byzantine,Golan,Narran,
Narr 0006,grc,unknownreligion,textunknown,lintel,,338,640,Byzantine,Golan,Narran,
Narr 0007,arc,jewish,dedicatory,floorpavementmosaic,materialunknown,500,599,Byzantine,Golan,Narran,Synagogue
Narr 0008,arc,jewish,dedicatory,floorpavementmosaic,materialunknown,500,599,Byzantine,Golan,Narran,Synagogue
Narr 0009,arc,jewish,dedicatory,floorpavementmosaic,materialunknown,500,599,Byzantine,Golan,Narran,Synagogue
Narr 0010,arc,jewish,dedicatory,floorpavementmosaic,materialunknown,500,599,Byzantine,Golan,Narran,Synagogue
Natt 0002,grc,otherreligion,funerary,tomb,limestone,200,400,Late Roman,Judaea,BeitNattif,Rock Cut Burial Cave
Natt 0004,grc,unknownreligion,funerary,tomb,limestone,200,400,Late Roman,Judaea,BeitNattif,Rock Cut Burial Cave
Natt 0005,grc,unknownreligion,funerary,tomb,limestone,200,400,Late Roman,Judaea,BeitNattif,Rock Cut Burial Cave
Natt 0006,grc,unknownreligion,funerary,tomb,limestone,200,400,Late Roman,Judaea,BeitNattif,Rock Cut Burial Cave
Natt 0007,grc,unknownreligion,funerary,tomb,limestone,200,400,Late Roman,Judaea,BeitNattif,Rock-Cut Burial Cave
natt0008,grc,otherreligion,funeraryepitaph,sarcophagus,limestone,70,150,Roman,Judaea,BeitNattif,
natt0009,grc,otherreligion,funeraryepitaph,block,limestone,70,150,Roman,Judaea,BeitNattif,
Naza 0001,grc,christian,dedicatoryoffering,mosaic,stoneglass,350,470,Byzantine,Galilee,Nazareth,Cave of the Annunciation
Naza 0002,grc,otherreligion,legal,slab,stone,-27,100,Early Roman,Galilee,Nazareth,
Nebo 0002,grc,christian,dedicatory,pavement,stone,550,600,Byzantine,Jordan,UyunMesaMountNebo,Kayanus/Kayanos Church
Neta 0001,heb,jewish,textother,otherobject,clay,200,700,Byzantine,Coastal Plain,UhmmKhaled,
Nkid 0001,grc,christian,label,wall,stone,509,559,Byzantine,Judaea,NahalKidron,"St. Sabas' Manastery, Hermitage 29"
Nuse 0001,grc,christian,dedicatory,mosaic,stoneglass,475,525,Byzantine,Judaea,NuseibelAweishireh,Church of Tobias
Odob 0001,grc,christian,funeraryepitaph,tombstone,marble,581,581,Byzantine,Negev,Odoba,Church
Odob 0002,grc,christian,funeraryepitaph,tombstone,marble,550,550,Byzantine,Negev,Odoba,Church
Odob 0003,grc,christian,funeraryepitaph,tombstone,marble,541,541,Byzantine,Negev,Odoba,Church
Odob 0004,grc,otherreligion,funeraryepitaph,lintel,limestone,293,294,Byzantine,Negev,Odoba,Tower
Odob 0005,grc,christian,funeraryepitaph,tombstone,marble,576,576,Byzantine,Negev,Odoba,Martyrion of St. Theodore
Odob 0006,grc,unknownreligion,dedicatory,column,marble,250,300,Roman,Negev,Odoba,Acropolis
Odob 0007,grc,otherreligion,dedicatory,buildingstone,limestone,250,300,Roman,Negev,Odoba,Acropolis
Odob 0008,grc,otherreligion,dedicatory,buildingstone,limestone,250,300,Roman,Negev,Odoba,Acropolis
Odob 0009,grc,otherreligion,dedicatory,buildingstone,limestone,250,300,Roman,Negev,Odoba,Acropolis
Odob 0010,grc,otherreligion,dedicatory,buildingstone,limestone,250,300,Roman,Negev,Odoba,Acropolis
Odob 0011,grc,otherreligion,dedicatory,buildingstone,limestone,250,300,Roman,Negev,Odoba,Acropolis
Odob 0012,grc,otherreligion,funeraryepitaph,tombstone,limestone,241,241,Late Roman,Negev,Odoba,The en-Nusra burial cave
Odob 0014,grc,christian,funeraryepitaph,tombstone,limestone,324,638,Byzantine,Negev,Odoba,"Martyrion of St. Theodore (South
                                    Church)"
Odob 0015,grc,christian,funeraryepitaph,tombstone,limestone,617,617,Byzantine,Negev,Odoba,"Martyrion of St. Theodore (South
                                    Church)"
Odob 0016,grc,christian,dedicatoryoffering,otherobject,marble,324,638,Byzantine,Negev,Odoba,"Martyrion of St. Theodore (South
                                    Church)"
Odob 0017,grc,christian,prayer,lintel,limestone,324,638,Byzantine,Negev,Odoba,"Near Martyrion of St. Theodore (South
                                    Church)"
Odob 0018,grc,christian,funeraryepitaph,tombstone,limestone,590,590,Byzantine,Negev,Odoba,Southwestern cemetery
Odob 0019,arc,otherreligion,dedicatory,plaque,marble,1,106,Early Roman,Sinai,Odoba,
Odob 0020,arc,otherreligion,dedicatory,plaque,marble,-9,40,Early Roman,Sinai,Odoba,
Odob 0021,arc,otherreligion,dedicatory,plaque,marble,-8,-8,Early Roman,Sinai,Odoba,
Odob 0022,arc,otherreligion,dedicatory,plaque,marble,-8,-8,Early Roman,Sinai,Odoba,
Odob 0023,arc,otherreligion,dedicatory,plaque,marble,-100,100,Early Roman,Sinai,Odoba,
Odob 0024,arc,otherreligion,dedicatory,plaque,marble,-100,100,Early Roman,Sinai,Odoba,
Odob 0025,arc,otherreligion,dedicatory,otherobject,stone,-100,100,Early Roman,Sinai,Odoba,
Odob 0025,arc,otherreligion,dedicatory,otherobject,stone,-100,100,Early Roman,Sinai,Odoba,
Odob 0027,arc,otherreligion,dedicatory,otherobject,limestone,88,89,Early Roman,Sinai,Odoba,
Petr 0001,grc,unknownreligion,funeraryepitaph,tombstone,stoneother,,,Late Roman,Jordan,Petra,Ayl-Tayyiba road 
Qalu0001,la,otherreligion,funeraryepitaph,tombstone,stone,101,299,Late Roman,Judaea,Qaluniya,
Qana 0001,grc,unknownreligion,dedicatory,plaque,stone,69,69,Early Roman,Syria,Qanawat,
Qana 0002,grc,unknownreligion,honorific,plaque,stone,76,81,Early Roman,Syria,Qanawat,
Qasr 0001,grc,christian,placemarkerboundary,wall,stone,324,638,Byzantine,Judaea,HorvatQasra,Cave Chapel
Qasr 0002,grc,christian,dedicatory,arch,stone,324,638,Byzantine,Judaea,HorvatQasra,Cave Chapel
Qasr 0003,grc,christian,placemarkerboundary,arch,stone,324,638,Byzantine,Judaea,HorvatQasra,Cave Church 
Qasr 0004,grc,christian,dedicatory,arch,stone,324,638,Byzantine,Judaea,HorvatQasra,Cave Chapel 
Qasr 0005,grc,christian,prayer,column,stone,324,638,Byzantine,Judaea,HorvatQasra,Cave Chapel 
Qasr 0006,grc,christian,acclamation,arch,stone,324,638,Byzantine,Judaea,HorvatQasra,Cave Chapel 
Qasr 0007,grc,christian,invocation,column,stone,324,638,Byzantine,Judaea,HorvatQasra,Cave Chapel 
Qast 0001,grc,christian,invocation,mosaic,,324,638,Byzantine,Coastal Plain,Haifa,Castra Samaritanorum (H. Qastra)
Qazi 0001,grc,jewish,honorific,lintel,stone,198,199,Late Roman,Galilee,Qazion,
Qelt 0001,grc,christian,prayer,pavementmosaic,stoneunknown,300,599,Byzantine,Judaea,WadiQelt,"Monastery of Saint George of
                                    Choziba"
Qumr 0001,heb,jewish,legal,ostrakon,clay,20,68,Herodian,Judaea,Qumran,
Qumr 0002,heb,jewish,textunknown,ostrakon,clay,20,68,Herodian,Judaea,Qumran,
Rafi 0001,grc,christian,invocation,doorlintel,,338,640,Byzantine,Golan,Rafid,
rafi0002,grc,christian,invocation,doorlintel,,338,640,Byzantine,Golan,Rafid,
rafi0003,grc,christian,invocation,windowlintel,,338,640,Byzantine,Golan,Rafid,
Rafi 0004,grc,christian,invocation,doorlintel,stone,338,640,Byzantine,Golan,Rafid,
Rafi 0005,grc,christian,invocation,doorlintel,,338,640,Byzantine,Golan,Rafid,
rafi0006,grc,christian,textunknown,doorlintel,,338,640,Byzantine,Golan,Rafid,
Rafi 0007,grc,christian,invocation,doorlintel,,338,640,Byzantine,Golan,Rafid,
Rafi 0008,grc,christian,invocation,doorlintel,,338,640,Byzantine,Golan,Rafid,
rafi0009,grc,christian,textunknown,doorlintel,,338,640,Byzantine,Golan,Rafid,
rafi0010,grc,christian,textunknown,block,,338,640,Byzantine,Golan,Rafid,
rafi0011,grc,christian,funeraryepitaph,tombstone,,338,640,Byzantine,Golan,Rafid,
rafi0012,grc,christian,funeraryepitaph,tombstone,,338,640,Byzantine,Golan,Rafid,
rafi0013,grc,christian,textunknown,boundarymarker,,338,640,Byzantine,Golan,Rafid,
rams0001,grc,christian,invocation,lintel,,200,500,Talmudic,Golan,Ramsaniyye,west
rams0002,grc,christian,dedicatory,block,,200,500,Talmudic,Golan,Ramsaniyye,west
Rams 0003,grc,christian,dedicatory,lintel,,200,500,Talmudic,Golan,Ramsaniyye,
Rams 0004,grc,christian,dedicatory,unknownobject,,200,500,Talmudic,Golan,Ramsaniyye,
rams0005,grc,christian,funeraryepitaph,tombstone,,200,500,Talmudic,Golan,Ramsaniyye,
Raqi 0001,grc,jewish,invocation,floorpavementmosaic,materialunknown,300,500,Byzantine,Galilee,HorvatRaqit,Raqit synagogue
Rasm 0001,grc,unknownreligion,funeraryepitaph,tombstone,,200,699,Talmudic,Golan,RasmelKhayakath,
Reho 0001,grc,christian,funeraryepitaph,slab,marble,530,530,Byzantine,Negev,Rehovot,Northern Church
Reho 0002,grc,christian,funeraryepitaph,slab,limestone,542,542,Byzantine,Negev,Rehovot,Northern Church
Reho 0003,grc,christian,funeraryepitaph,slab,limestone,488,488,Byzantine,Negev,Rehovot,Northern Church
Reho 0004,grc,christian,funeraryepitaph,slab,limestone,400,500,Byzantine,Negev,Rehovot,Northern Church
Reho 0005,grc,christian,funeraryepitaph,slab,limestone,513,514,Byzantine,Negev,Rehovot,Northern Church
Reho 0006,grc,christian,funeraryepitaph,slab,limestone,485,530,Byzantine,Negev,Rehovot,Northern Church
Reho 0007,grc,christian,funeraryepitaph,slab,limestone,555,555,Byzantine,Negev,Rehovot,Northern Church
Reho 0008,grc,christian,funeraryepitaph,slab,limestone,541,541,Byzantine,Negev,Rehovot,Northern Church
Reho 0009,grc,christian,funeraryepitaph,slab,limestone,500,600,Byzantine,Negev,Rehovot,Northern Church
Reho 0010,grc,christian,funeraryepitaph,slab,limestone,500,600,Byzantine,Negev,Rehovot,Northern Church
